id,latitude,longitude,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms_num,minimum_nights,price_eur,review_scores_rating,number_of_reviews,unavailable_rate_90d
1400835118718696415,52.46716,13.49329,Baumschulenweg,Entire home/apt,Entire rental unit,4,1.0,1.0,2,109.0,4.85,0,0.0
1401194733322378890,52.525794061467046,13.304718244134172,Mierendorffplatz,Entire home/apt,Entire rental unit,3,1.0,1.0,1,110.0,4.8,5,0.03296703296703296
1401272243137780795,52.52728539458396,13.303047187510384,Mierendorffplatz,Entire home/apt,Entire rental unit,3,1.0,1.0,1,99.0,4.67,6,0.03296703296703296
1401276881029091601,52.52714962278685,13.304179687623805,Mierendorffplatz,Entire home/apt,Entire rental unit,3,1.0,1.0,1,93.0,5.0,3,0.03296703296703296
1401471825935591820,52.5381,13.37372,Brunnenstr. Nord,Entire home/apt,Entire rental unit,16,6.0,2.0,1,536.0,5.0,2,0.0
1401626476783057525,52.4657,13.42023,Tempelhof,Entire home/apt,Entire rental unit,3,1.0,1.0,2,60.0,4.85,0,1.0
1402013507683519132,52.55036330000001,13.3714776,Wedding Zentrum,Entire home/apt,Entire condo,4,1.0,1.0,1,164.0,5.0,3,1.0
1402042983524435846,52.52015069377075,13.31987403952687,Otto-Suhr-Allee,Entire home/apt,Entire rental unit,2,1.0,1.0,1,101.0,4.83,6,0.0
1402149983850190915,52.4776052,13.4376128,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,2,137.0,5.0,5,0.0
1402240894447949413,52.4965465,13.3803224,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,1,169.0,4.0,1,1.0
1402262251127306505,52.4965465,13.3803224,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,92,171.0,4.85,0,1.0
1402330386057899459,52.4965465,13.3803224,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,1,167.0,4.85,0,1.0
1402402811615025890,52.51221760000001,13.3835651,Regierungsviertel,Private room,Room in hotel,2,1.0,3.0,1,85.0,4.0,1,1.0
1402596077402065421,52.52350566828243,13.45755609761597,Prenzlauer Berg Ost,Entire home/apt,Entire rental unit,5,3.0,1.5,6,250.0,4.85,0,0.0
1402670700219092160,52.49639440447181,13.401534899899216,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,180,70.0,4.85,0,0.0
1402680293533045953,52.48399961662097,13.322428693128948,Volkspark Wilmersdorf,Entire home/apt,Entire rental unit,2,2.0,1.0,2,182.0,4.71,7,0.0
1402946559889272532,52.5076110446073,13.314660856731171,Kantstraße,Entire home/apt,Entire rental unit,4,1.0,1.0,3,90.0,5.0,1,1.0
1403028556206554070,52.51229835341682,13.526886119923017,Friedrichsfelde Nord,Entire home/apt,Entire home,4,2.0,1.0,5,100.0,4.85,0,1.0
1403082673599161631,52.5319484,13.4231844,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,5,1.0,1.0,1,186.0,4.8,10,0.15384615384615385
1403299056672741185,52.5094926,13.4643334,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,3,70.0,4.85,0,1.0
1403319894362564727,52.4997919,13.2968309,Halensee,Entire home/apt,Entire rental unit,2,1.0,2.0,92,200.0,4.85,0,1.0
1403376087059050689,52.431903907590666,13.685450952143457,Rahnsdorf/Hessenwinkel,Entire home/apt,Entire home,16,12.0,6.0,1,659.5400000000009,4.85,0,0.0
1403466895576066324,52.5722795,13.2095607,Hakenfelde,Entire home/apt,Entire rental unit,4,2.0,2.0,1,117.0,4.85,0,0.03296703296703296
1403636968908843397,52.53089120582937,13.408360122753926,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,3,1.0,1.0,2,142.0,4.75,4,0.0
1403680795821576894,52.4896,13.37547,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,180,68.0,4.85,0,0.0
1403745506647943060,52.451779407859874,13.56581725180149,Kölln. Vorstadt/Spindlersf.,Private room,Private room in rental unit,2,1.0,2.0,1,130.0,5.0,2,0.0
1404156867770856475,52.44788618978252,13.35967647412746,Albrechtstr.,Private room,Private room in home,2,1.0,1.0,1,71.0,4.85,0,0.0
1404267653980395658,52.4580797701002,13.580078986426214,Dammvorstadt,Private room,Private room in rental unit,2,1.0,1.0,1,67.0,4.85,0,0.0
1404282229350041789,52.5136564,13.4562265,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,3,1.0,1.0,92,62.0,4.85,0,0.0
1404283498068236240,52.50348830000001,13.4819013,Neu Lichtenberg,Entire home/apt,Entire rental unit,2,1.0,1.0,92,54.0,4.85,0,0.0
1404484053061160549,52.53485,13.44344,Prenzlauer Berg Ost,Private room,Private room in rental unit,4,3.0,1.0,2,181.0,4.33,3,0.0
1404796634677681863,52.52433642928317,13.443756823743044,Karl-Marx-Allee-Nord,Private room,Private room in rental unit,1,1.0,1.5,1,45.0,4.85,0,0.0
1404855145556690603,52.54258,13.37184,Brunnenstr. Nord,Private room,Private room in rental unit,2,1.0,1.0,1,66.0,5.0,9,0.0
1404923359008909739,52.5418873,13.3714682,Brunnenstr. Nord,Entire home/apt,Entire rental unit,5,2.0,1.0,1,192.0,4.85,0,0.02197802197802201
1405103200558847944,52.5276905761977,13.388691919049071,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,2.0,1.0,2,146.0,4.83,6,1.0
1405220281759581041,52.504411561769366,13.397221576388604,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,2,121.0,5.0,6,1.0
1405230323109605727,52.4476996868394,13.30388925137209,Drakestr.,Private room,Private room in rental unit,2,1.0,1.0,92,56.0,4.85,0,0.0
1405891741531778374,52.47129,13.33128,Friedenau,Entire home/apt,Entire rental unit,2,1.0,1.0,96,70.0,4.85,0,0.0
1406293838571205053,52.5403402,13.4149689,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,2.0,1.5,3,276.0,3.0,1,1.0
1406385657406447975,52.5266917,13.390459,Alexanderplatz,Entire home/apt,Entire rental unit,6,3.0,2.0,1,303.0,4.85,0,0.5714285714285714
1406413160728701594,52.49978,13.36396,Tiergarten Süd,Entire home/apt,Entire rental unit,8,3.0,1.5,2,177.0,5.0,3,1.0
1406503358873925054,52.53339012247543,13.379152772216996,Alexanderplatz,Entire home/apt,Entire rental unit,11,4.0,2.5,3,306.0,4.85,0,1.0
1406519206101758855,52.497028289029664,13.306814191550863,Düsseldorfer Straße,Entire home/apt,Entire rental unit,4,2.0,1.0,3,153.0,5.0,7,0.0
1406792903763349585,52.52286963327281,13.14753962872628,Heerstraße Nord,Entire home/apt,Entire home,12,6.0,5.0,92,544.0,4.85,0,0.0
1407011372169293603,52.5162032242386,13.457477299828293,Frankfurter Allee Nord,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407024958058218792,52.51418,13.4555,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407037244344373877,52.49872970722171,13.423096970219534,südliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407044356172026084,52.46964266190404,13.433839606607073,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,3,1.0,1.0,92,120.0,4.85,0,0.0
1407044837936525220,52.50020098974357,13.423325413880416,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407053618848954539,52.50081125694203,13.423278494450718,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407080491003629472,52.50067,13.42185,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407108808654592226,52.50618221782674,13.46747149405146,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407113335365858200,52.505956854378375,13.46929769288202,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407117063688692463,52.50758718744922,13.467832221512682,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407121691041006803,52.50779435068262,13.46935037106849,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407127322329510810,52.50744757621612,13.469418250478984,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407154287610882507,52.5136564,13.4562265,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,3,1.0,1.0,92,62.0,4.85,0,0.0
1407171787335242885,52.50186092121524,13.34652402337569,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,3,90.0,4.85,0,1.0
1407223490428433001,52.52205636816407,13.348057273541263,Moabit Ost,Entire home/apt,Houseboat,4,1.0,1.0,1,506.0,5.0,2,1.0
1407245326092097891,52.54958,13.43926,Weißensee,Entire home/apt,Camper/RV,4,1.0,1.0,1,68.0,4.67,3,0.0
1407395765589509638,52.51178,13.45677,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,1,101.0,3.9,10,0.0
1407396250052404366,52.51223,13.45683,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,1,120.0,4.5,2,0.0
1407551545321619976,52.511056304344514,13.461729682199245,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,102.0,4.85,0,0.0
1407554458071811146,52.49878570285976,13.42304218607896,südliche Luisenstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,30,100.0,4.85,0,0.0
1407570056039107453,52.49873,13.42132,nördliche Luisenstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,30,100.0,4.85,0,0.0
1407578142817402117,52.50092,13.42262,nördliche Luisenstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,30,100.0,4.85,0,0.0
1407720530443357870,52.509346175529856,13.455330638190226,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,5,2.0,1.0,4,233.0,5.0,2,0.0
1407722102695242763,52.50551559223683,13.468636722503977,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,10,5.0,1.0,30,278.0,4.85,0,0.0
1407756667739652469,52.49911014379974,13.310527247470478,Düsseldorfer Straße,Entire home/apt,Entire rental unit,6,3.0,1.0,30,199.0,4.85,0,0.0
1407768362489756947,52.50064,13.42326,nördliche Luisenstadt,Entire home/apt,Entire rental unit,6,3.0,1.0,30,100.0,4.85,0,0.0
1407782179318828200,52.49749,13.31046,Düsseldorfer Straße,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407787395189075800,52.497190636584605,13.31238059114616,Düsseldorfer Straße,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407792639875914411,52.49936143137288,13.312030116150902,Düsseldorfer Straße,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1407826149524063328,52.4933207,13.3524522,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,2,86.0,4.85,0,1.0
1407963937880759748,52.5129,13.39895,Regierungsviertel,Entire home/apt,Entire rental unit,5,4.0,1.0,120,189.0,4.85,0,0.0
1407976245907482243,52.49193767800875,13.342110626399515,Schöneberg-Süd,Entire home/apt,Entire rental unit,6,2.0,1.0,14,108.0,4.85,0,0.0
1408022771638733446,52.50483,13.37341,Tiergarten Süd,Entire home/apt,Entire rental unit,2,3.0,2.0,100,157.0,4.85,0,0.0
1408170841691678237,52.49994253408201,13.361954439077364,Tiergarten Süd,Entire home/apt,Entire rental unit,9,2.0,1.5,2,184.0,4.85,0,0.0
1408172903012915073,52.4224,13.45918,Gropiusstadt,Private room,Private room in bed and breakfast,1,1.0,1.0,2,70.0,5.0,1,0.0
1408504619659460857,52.4937056,13.3632505,Schöneberg-Nord,Entire home/apt,Entire guest suite,11,2.0,1.0,1,299.0,5.0,1,0.03296703296703296
1408529040859834244,52.54665,13.35113,Parkviertel,Private room,Private room in rental unit,1,1.0,1.0,4,38.0,5.0,3,1.0
1408890226889277134,52.54258347081131,13.373016190881556,Brunnenstr. Nord,Entire home/apt,Entire rental unit,5,3.0,1.0,2,257.0,5.0,1,1.0
1409172781075749029,52.53096325387442,13.418826566776485,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,3,145.0,4.85,0,0.0
1409190991777289850,52.48884529999999,13.3290406,Volkspark Wilmersdorf,Entire home/apt,Entire rental unit,3,1.0,1.0,92,98.0,4.85,0,0.0
1409192349275273575,52.5099674,13.3009172,Neue Kantstraße,Entire home/apt,Entire rental unit,3,1.0,1.0,1,108.0,5.0,8,1.0
1409203116120441763,52.562831,13.3939932,Osloer Straße,Entire home/apt,Entire rental unit,4,2.0,1.0,92,76.0,4.85,0,0.0
1409329693895413861,52.5964486,13.4275737,Buchholz,Entire home/apt,Entire rental unit,2,1.0,1.0,1,105.0,4.0,1,0.19999999999999996
1409360104951658873,52.53490848131247,13.404662422835829,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,92,50.0,4.85,0,1.0
1409597100919942340,52.43688,13.50269,Johannisthal,Entire home/apt,Entire rental unit,2,1.0,1.0,1,72.0,5.0,1,0.0
1409876398443434642,52.5065017,13.3014572,Neue Kantstraße,Entire home/apt,Entire rental unit,5,2.0,1.0,1,363.0,5.0,3,1.0
1409948128183550949,52.49105718803538,13.489541061376942,Rummelsburger Bucht,Entire home/apt,Houseboat,6,2.0,1.0,2,351.0,4.85,0,0.0
1409958034077446301,52.50450859999999,13.3412938,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,92,113.0,1.0,1,0.39560439560439564
1410196933229964015,52.49504,13.39992,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,2.0,1.0,120,80.0,4.85,0,0.0
1410212420034603706,52.52616,13.32,Moabit West,Shared room,Shared room in rental unit,2,1.0,2.0,30,28.0,4.85,0,1.0
1410237175490939172,52.5028349,13.3074798,Kurfürstendamm,Entire home/apt,Entire rental unit,6,2.0,1.0,1,192.0,4.85,0,1.0
1410244834764168909,52.4795941,13.3458816,Schöneberg-Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,92,38.0,4.85,0,0.0
1410617380914877751,52.45328694208099,13.330797372317196,Albrechtstr.,Private room,Private room in rental unit,2,1.0,1.0,1,41.0,4.8,5,0.0
1410647302307349237,52.51640573990954,13.426526230812208,Karl-Marx-Allee-Süd,Shared room,Shared room in hostel,4,1.0,1.0,1,38.0,5.0,2,1.0
1410724502177547943,52.49702934710447,13.435302473278853,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,2,78.0,4.5,10,0.0
1410766902542152571,52.50382,13.44138,Karl-Marx-Allee-Süd,Entire home/apt,Entire rental unit,2,1.0,2.0,92,77.0,4.85,0,0.0
1410874789439339237,52.4688923569765,13.42721562170948,Schillerpromenade,Entire home/apt,Entire rental unit,3,1.0,1.0,5,150.0,4.85,0,1.0
1411371786271831829,52.44007,13.40954,Mariendorf,Private room,Private room in home,2,1.0,1.0,2,52.0,5.0,6,1.0
1411498722763765459,52.56377229912322,13.411275645369678,Pankow Süd,Entire home/apt,Entire rental unit,4,3.0,2.0,1,168.0,4.85,0,0.0
1411692172830643620,52.50098,13.41925,nördliche Luisenstadt,Entire home/apt,Entire rental unit,5,2.0,1.0,1,156.0,4.88,8,1.0
1411828383430968096,52.55169939062061,13.44067884000909,Weißensee,Entire home/apt,Camper/RV,4,1.0,1.0,1,42.0,4.85,0,0.0
1412229762243822711,52.547663667886646,13.352692289549267,Parkviertel,Entire home/apt,Entire rental unit,3,1.0,1.0,1,115.0,4.85,0,1.0
1412289485184327647,52.49861048686838,13.325319678684696,Düsseldorfer Straße,Entire home/apt,Entire rental unit,5,3.0,1.0,2,150.0,3.67,3,1.0
1412344065886210324,52.4421521107345,13.454063013195992,Britz,Private room,Private room in rental unit,2,1.0,1.0,92,28.0,4.85,0,0.0
1412386568921361310,52.49542,13.30121,Halensee,Entire home/apt,Entire rental unit,3,2.0,1.0,92,85.0,4.85,0,0.0
1412497646629277367,52.54523100000001,13.3490666,Parkviertel,Entire home/apt,Entire rental unit,4,2.0,1.0,1,143.0,4.85,0,0.0
1412983216333486738,52.54874,13.4568,Weißensee,Entire home/apt,Entire rental unit,2,1.0,1.0,92,72.0,4.85,0,0.0
1413500917351446142,52.48483719999999,13.3839123,Tempelhof,Entire home/apt,Entire rental unit,3,1.0,1.0,1,161.0,4.85,0,0.0
1413530369963748338,52.569245808484304,13.211971114527262,Hakenfelde,Entire home/apt,Entire rental unit,3,1.0,1.0,186,51.0,4.85,0,0.0
1413607925885946151,52.52930382182878,13.53903734199098,Marzahn-Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,92,55.0,4.85,0,0.0
1413695676338182801,52.47327798393547,13.448691975343287,Rixdorf,Private room,Private room in rental unit,5,3.0,1.0,3,207.0,5.0,2,0.0
1413766211887579680,52.55394059964685,13.412050766773348,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,10,1.0,1.0,1,234.0,4.8,5,0.1428571428571429
1413784833577322672,52.49134,13.38395,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,3,2.0,1.0,3,143.0,5.0,1,1.0
1413803375655886959,52.50221,13.49069,Neu Lichtenberg,Entire home/apt,Entire rental unit,2,2.0,1.0,92,77.0,4.85,0,1.0
1413845981342767048,52.464724390207,13.324252985428087,Schloßstr.,Entire home/apt,Entire rental unit,5,2.0,2.0,2,155.0,4.0,2,1.0
1413852770155939227,52.55077606083847,13.41223473917847,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,10,1.0,1.0,1,267.0,4.88,8,0.0
1413934172285836088,52.48058,13.43086,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,5,2.0,1.0,5,117.0,4.85,0,1.0
1414247739389182470,52.51285,13.45246,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,5,2.0,1.0,4,210.0,5.0,4,0.0
1414259962777239397,52.49164323518074,13.416928070654569,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,14,170.0,4.85,0,0.0
1414291948237436127,52.48648,13.38459,Tempelhofer Vorstadt,Private room,Private room in castle,2,2.0,1.5,92,82.0,4.85,0,0.0
1414380772459690755,52.43885284469773,13.550956894697729,Adlershof,Entire home/apt,Entire rental unit,2,2.0,1.0,2,95.0,4.85,0,1.0
1414396812014029823,52.5095703,13.4312734,Karl-Marx-Allee-Süd,Private room,Room in hotel,2,1.0,6.0,1,171.0,4.88,98,1.0
1414447022018976657,52.51778871799051,13.334387841053976,Moabit West,Entire home/apt,Entire rental unit,11,3.0,2.0,1,289.0,4.33,3,1.0
1414467052355383441,52.49815110241472,13.446075779244596,südliche Luisenstadt,Entire home/apt,Entire rental unit,6,2.0,1.0,2,183.0,4.89,9,0.18681318681318682
1414504742641426207,52.48591601800213,13.429882119492314,Reuterstraße,Private room,Private room in rental unit,1,1.0,1.0,14,36.0,4.85,0,0.0
1414537025581147737,52.5629308,13.3437122,Parkviertel,Entire home/apt,Entire rental unit,2,1.0,1.0,100,41.0,4.85,0,0.0
1415025972886322074,52.5167261,13.4254443,Alexanderplatz,Shared room,Shared room in hostel,4,1.0,1.0,1,35.0,4.67,3,0.0
1415146003716912797,52.5493506,13.346301,Parkviertel,Entire home/apt,Entire rental unit,3,1.0,1.0,92,59.0,4.85,0,0.0
1415157201862270370,52.5555508,13.3418467,Parkviertel,Entire home/apt,Entire rental unit,3,1.0,1.0,92,58.0,4.85,0,0.01098901098901095
1415161384731841620,52.52096,13.32211,Otto-Suhr-Allee,Private room,Private room in rental unit,2,1.0,1.0,1,47.0,4.85,0,0.0
1415168971014587597,52.5171679,13.4066115,Alexanderplatz,Private room,Room in hotel,2,1.0,1.0,1,154.0,5.0,1,0.03296703296703296
1415168972920776878,52.5171679,13.4066115,Alexanderplatz,Private room,Room in hotel,3,1.0,1.0,1,164.0,4.85,0,0.0
1415169463040693546,52.5171679,13.4066115,Alexanderplatz,Private room,Room in hotel,6,2.0,1.0,1,250.0,4.85,0,0.0
1415169463384591839,52.5171679,13.4066115,Alexanderplatz,Private room,Room in hotel,4,1.0,1.0,1,178.0,4.85,0,0.0
1415170026499616321,52.5171679,13.4066115,Alexanderplatz,Private room,Room in hotel,2,1.0,1.0,1,142.0,5.0,1,0.03296703296703296
1415178891048049040,52.5036290069763,13.308197163850814,Kurfürstendamm,Entire home/apt,Entire rental unit,6,2.0,1.0,1,278.0,4.0,1,1.0
1415265646306539034,52.49951554561815,13.36372584447342,Tiergarten Süd,Entire home/apt,Entire rental unit,9,3.0,1.5,2,168.0,4.5,2,1.0
1415283302690702691,52.51368733841206,13.493057258917686,Alt-Lichtenberg,Entire home/apt,Entire rental unit,6,2.0,1.0,2,112.0,5.0,1,1.0
1415756103125719036,52.54541,13.41623,Helmholtzplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,114.0,5.0,2,0.0
1415783481844020449,52.58340615152287,13.276976283680282,West 5,Entire home/apt,Houseboat,8,4.0,2.0,2,304.0,4.85,0,0.0
1415797916523176453,52.4716595225989,13.451803678693029,Rixdorf,Private room,Private room in rental unit,3,1.0,1.0,1,60.0,4.85,0,0.0
1416420146265313400,52.451165,13.5650788,Kölln. Vorstadt/Spindlersf.,Entire home/apt,Entire rental unit,2,1.0,1.0,92,90.0,4.85,0,0.0
1416532371386151290,52.46888,13.43224,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,92,162.0,4.85,0,0.0
1416546612948889350,52.488327751506446,13.321099816394048,Barstraße,Entire home/apt,Entire rental unit,2,1.0,1.0,2,97.0,4.0,1,1.0
1416609517113514830,52.48302725764019,13.351133934474428,Schöneberg-Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,2,66.0,4.67,3,1.0
1416627855025201631,52.4973576,13.349592,Schöneberg-Nord,Entire home/apt,Entire rental unit,1,1.0,1.0,92,122.0,4.85,0,0.01098901098901095
1416682636988655147,52.53624,13.35041,Moabit West,Entire home/apt,Entire rental unit,4,1.0,1.0,4,109.0,4.5,2,0.0
1416719273879350675,52.5401,13.41907,Helmholtzplatz,Entire home/apt,Room in aparthotel,4,1.0,1.0,1,137.0,5.0,3,0.03296703296703296
1416820999617719717,52.55445,13.3711,Wedding Zentrum,Entire home/apt,Entire rental unit,3,1.0,1.0,2,119.0,5.0,3,0.0
1416915575016104902,52.51940631597082,13.161908431713734,Heerstraße Nord,Private room,Private room in home,1,1.0,1.0,1,38.0,4.4,5,0.0
1417313896941047094,52.4945605,13.3402123,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,3,95.0,5.0,2,0.0
1417474107489147565,52.525,13.45958,Prenzlauer Berg Ost,Private room,Private room in rental unit,1,1.0,1.0,20,28.0,4.85,0,1.0
1417524139932058524,52.4966681209149,13.47295106197131,Frankfurter Allee Süd FK,Entire home/apt,Tiny home,4,1.0,1.0,2,100.0,5.0,5,0.0
1417604583999676649,52.45898,13.31398,Schloßstr.,Entire home/apt,Entire rental unit,2,1.0,1.0,92,35.0,4.85,0,0.0
1417915818139569563,52.55267,13.40793,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,2,1.0,1.5,5,81.0,5.0,1,1.0
1417957255956749269,52.48261586694204,13.517747077277583,Karlshorst,Entire home/apt,Entire home,2,1.0,1.0,3,109.0,4.85,0,0.07692307692307687
1417965831904196265,52.55803126809592,13.390946296454048,Osloer Straße,Private room,Private room in rental unit,2,1.0,1.0,92,36.0,4.85,0,1.0
1418230907409521781,52.51283721450083,13.414649706650822,Alexanderplatz,Entire home/apt,Entire rental unit,6,3.0,1.5,2,160.0,5.0,2,0.0
1418632563722764901,52.497589391297495,13.421167660232362,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1418667191795834098,52.49573,13.42143,südliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1418781750948574725,52.50484,13.3734,Tiergarten Süd,Private room,Room in aparthotel,2,1.0,1.0,1,214.0,5.0,4,0.2637362637362637
1418792019451081469,52.503921522218455,13.374567161376948,Tiergarten Süd,Private room,Room in hotel,2,1.0,1.0,1,218.0,4.0,1,0.2637362637362637
1418801585846679224,52.50377784616605,13.37480319577026,Tiergarten Süd,Entire home/apt,Entire rental unit,6,0.0,1.0,1,567.0,5.0,1,0.2637362637362637
1418916153806512869,52.50032969701889,13.440692842896786,südliche Luisenstadt,Private room,Private room in condo,4,1.0,1.0,1,66.0,5.0,1,1.0
1418918557361746855,52.48579776607448,13.427826507753782,Reuterstraße,Private room,Private room in rental unit,2,1.0,1.0,1,58.0,2.5,4,0.0
1418926980859381348,52.50084,13.44065,nördliche Luisenstadt,Private room,Private room in condo,2,1.0,1.0,1,60.0,3.0,1,1.0
1418929660312673311,52.50074913497564,13.44050123762072,nördliche Luisenstadt,Private room,Private room in condo,2,1.0,1.0,1,68.0,4.0,1,1.0
1418948703187865663,52.50246613735213,13.440344204351362,nördliche Luisenstadt,Entire home/apt,Entire rental unit,8,3.0,1.0,1,244.0,4.85,0,1.0
1419304794542783149,52.51054612259212,13.306642710362416,Kantstraße,Entire home/apt,Entire rental unit,4,2.0,2.0,180,91.0,4.85,0,0.0
1419384549700622378,52.43369535480252,13.297941586599782,Drakestr.,Private room,Private room in rental unit,1,1.0,2.0,92,28.0,4.85,0,0.0
1419525658010084814,52.45050854270433,13.599621739424087,Friedrichshagen,Entire home/apt,Entire rental unit,2,1.0,1.0,1,128.0,4.85,0,0.033333333333333326
1419752761210397577,52.55144233706736,13.391532339155674,Osloer Straße,Entire home/apt,Entire condo,1,0.0,1.0,4,67.0,4.67,3,0.0
1420048312176568702,52.4963674,13.3560336,Schöneberg-Nord,Private room,Private room in condo,2,1.0,1.0,1,59.0,5.0,5,1.0
1420135028801481994,52.47964338607107,13.433120813430646,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,2,106.0,4.8,5,0.0
1420366218595254609,52.48559,13.38584,Tempelhofer Vorstadt,Private room,Private room in rental unit,2,1.0,1.0,2,118.0,4.0,1,1.0
1420500943108576534,52.62204019914409,13.24003720763093,West 2,Entire home/apt,Entire home,4,1.0,2.0,92,95.0,4.85,0,0.0
1420557643913311215,52.51463606403996,13.455666087210105,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420645139243853171,52.567919986548816,13.405935134636575,Pankow Zentrum,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420645219942297803,52.51898,13.16392,Heerstraße Nord,Private room,Private room in home,1,1.0,1.0,1,46.0,2.0,1,0.0
1420654708195981319,52.50054,13.42299,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420661633024822978,52.49896928299065,13.421615839740037,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420667842665544137,52.50090173795513,13.421357741106888,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420675540517797289,52.49688,13.4227,südliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
1420683752970877376,52.51690656926216,13.457249775766712,Frankfurter Allee Nord,Private room,Private room in rental unit,2,1.0,1.0,30,35.0,4.85,0,0.0
